x,y,attr
-0.405745149803,0.4542786600173,precinct
0.1808779969944,0.6178903566560,crime_law
0.7655477781347,-0.228988819370,crime_day
-0.524242263189,-0.136078051574,crime_month
0.3850532616108,0.1410208710139,suspect_age
-0.083132387135,-0.004584939255,suspect_sex
-0.606055896886,-0.399983325487,victim_age
0.2876966602752,-0.443554751999,victim_sex
